,sample,header,label,name,replicon,resistance,circular,cov,len,genes,ARR-3,Col(BS512),Col(KPHS6),Col(MG828),Col(MGD2),Col156,Col8282,ColRNAI,IncB/O/K/Z,IncFIA,IncFIB(AP001918),IncFIB(pHCM2),IncFIB(pKPHS1),IncFIC(FII),IncFII,IncFII(29),IncFII(pRSB107),IncI1,IncN,IncQ1,IncR,IncX1,IncX3,IncX4,aac(3)-IIa,aac(3)-IId,aac(6')-Ib-cr,aadA5,aadA8b,ant(3'')-Ia,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-42,blaCTX-M-1,blaCTX-M-14,blaCTX-M-14b,blaCTX-M-15,blaCTX-M-27,blaCTX-M-8,blaOXA-1,blaTEM-15,blaTEM-1B,catA1,catB3,cmlA1,dfrA1,dfrA12,dfrA14,dfrA17,erm(B),lnu(F),mdf(A),mef(B),mph(A),p0111,sul1,sul2,sul3,tet(34),tet(A),tet(B),tet(D)
NODE_60_length_240_cov_2.345133,ESBL15,NODE_60_length_240_cov_2.345133,misc,M_55,False,False,False,2.345133,240,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_59_length_240_cov_9.283186,ESBL15,NODE_59_length_240_cov_9.283186,misc,M_56,False,False,False,9.283186,240,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_63_length_239_cov_8.214286,ESBL15,NODE_63_length_239_cov_8.214286,misc,M_57,False,False,False,8.214286,239,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_61_length_239_cov_12.205357,ESBL15,NODE_61_length_239_cov_12.205357,misc,M_58,False,False,False,12.205357,239,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_62_length_239_cov_10.723214,ESBL15,NODE_62_length_239_cov_10.723214,misc,M_59,False,False,False,10.723214,239,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_64_length_239_cov_7.928571,ESBL15,NODE_64_length_239_cov_7.928571,misc,M_60,False,False,False,7.928571,239,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_65_length_238_cov_7.018018,ESBL15,NODE_65_length_238_cov_7.018018,misc,M_61,False,False,False,7.018018,238,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_66_length_238_cov_4.711712,ESBL15,NODE_66_length_238_cov_4.711712,misc,M_62,False,False,False,4.711712,238,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_69_length_233_cov_2.084906,ESBL15,NODE_69_length_233_cov_2.084906,misc,M_63,False,False,False,2.084906,233,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_68_length_233_cov_5.584906,ESBL15,NODE_68_length_233_cov_5.584906,misc,M_64,False,False,False,5.584906,233,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_67_length_233_cov_5.698113,ESBL15,NODE_67_length_233_cov_5.698113,misc,M_65,False,False,False,5.698113,233,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_70_length_232_cov_2.857143,ESBL15,NODE_70_length_232_cov_2.857143,misc,M_66,False,False,False,2.857143,232,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_71_length_211_cov_2.440476,ESBL15,NODE_71_length_211_cov_2.440476,misc,M_67,False,False,False,2.440476,211,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_72_length_207_cov_7.162500,ESBL15,NODE_72_length_207_cov_7.162500,misc,M_68,False,False,False,7.162500,207,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_73_length_162_cov_21.457143,ESBL15,NODE_73_length_162_cov_21.457143,misc,M_69,False,False,False,21.457143,162,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_74_length_133_cov_17.333333,ESBL15,NODE_74_length_133_cov_17.333333,misc,M_70,False,False,False,17.333333,133,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_75_length_132_cov_10.800000,ESBL15,NODE_75_length_132_cov_10.800000,misc,M_71,False,False,False,10.800000,132,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_76_length_128_cov_333.000000,ESBL15,NODE_76_length_128_cov_333.000000,misc,M_72,False,False,False,333.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_77_length_128_cov_14.000000,ESBL15,NODE_77_length_128_cov_14.000000,misc,M_73,False,False,False,14.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_19_length_87800_cov_16.671883,ESBL15,NODE_19_length_87800_cov_16.671883,plasmid,P_0,True,True,False,16.671883,87800,"['blaCTX-M-1', 'IncI1']",,,,,,,,,,,,,,,,,,71736..71877,,,,,,,,,,,,,,,,,62491..63366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_28_length_5457_cov_41.738274,ESBL15,NODE_28_length_5457_cov_41.738274,plasmid,P_1,True,False,False,41.738274,5457,"['Col(MGD2)', 'ColRNAI']",,,,,1360..1460,,,2192..2320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_29_length_4861_cov_67.728771,ESBL15,NODE_29_length_4861_cov_67.728771,plasmid,P_2,True,False,False,67.728771,4861,['Col156'],,,,,,3072..3223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_1032743_cov_16.343796,ESBL14,NODE_1_length_1032743_cov_16.343796,chromosome,C_0,False,True,False,16.343796,1032743,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736219..737451,,,,,,,,,,
NODE_2_length_819091_cov_23.216053,ESBL14,NODE_2_length_819091_cov_23.216053,misc,M_0,False,False,False,23.216053,819091,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_3_length_623750_cov_19.064812,ESBL14,NODE_3_length_623750_cov_19.064812,misc,M_1,False,False,False,19.064812,623750,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_4_length_571043_cov_18.730016,ESBL14,NODE_4_length_571043_cov_18.730016,misc,M_2,False,False,False,18.730016,571043,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_5_length_390109_cov_25.830974,ESBL14,NODE_5_length_390109_cov_25.830974,misc,M_3,False,True,False,25.830974,390109,['blaTEM-1B'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386380..387240,,,,,,,,,,,,,,,,,,,,
NODE_6_length_384504_cov_22.941877,ESBL14,NODE_6_length_384504_cov_22.941877,misc,M_4,False,False,False,22.941877,384504,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_7_length_354385_cov_15.270800,ESBL14,NODE_7_length_354385_cov_15.270800,misc,M_5,False,False,False,15.270800,354385,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_8_length_315703_cov_13.774755,ESBL14,NODE_8_length_315703_cov_13.774755,misc,M_6,False,False,False,13.774755,315703,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_9_length_186029_cov_18.904401,ESBL14,NODE_9_length_186029_cov_18.904401,misc,M_7,False,False,False,18.904401,186029,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_10_length_108822_cov_18.001334,ESBL14,NODE_10_length_108822_cov_18.001334,misc,M_8,False,False,False,18.001334,108822,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_11_length_94551_cov_20.786707,ESBL14,NODE_11_length_94551_cov_20.786707,misc,M_9,False,False,False,20.786707,94551,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_13_length_39166_cov_19.403827,ESBL14,NODE_13_length_39166_cov_19.403827,misc,M_10,False,False,False,19.403827,39166,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_17_length_13857_cov_29.630736,ESBL14,NODE_17_length_13857_cov_29.630736,misc,M_11,False,False,False,29.630736,13857,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_18_length_8394_cov_22.162816,ESBL14,NODE_18_length_8394_cov_22.162816,misc,M_12,False,False,False,22.162816,8394,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_19_length_5647_cov_20.843116,ESBL14,NODE_19_length_5647_cov_20.843116,misc,M_13,False,False,False,20.843116,5647,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_20_length_4586_cov_18.455483,ESBL14,NODE_20_length_4586_cov_18.455483,misc,M_14,False,False,False,18.455483,4586,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_21_length_3458_cov_30.535875,ESBL14,NODE_21_length_3458_cov_30.535875,misc,M_15,False,False,False,30.535875,3458,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_22_length_2355_cov_6.235637,ESBL14,NODE_22_length_2355_cov_6.235637,misc,M_16,False,False,False,6.235637,2355,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_23_length_1732_cov_23.391277,ESBL14,NODE_23_length_1732_cov_23.391277,misc,M_17,False,False,False,23.391277,1732,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_24_length_931_cov_23.748756,ESBL14,NODE_24_length_931_cov_23.748756,misc,M_18,False,False,False,23.748756,931,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_25_length_743_cov_9.204545,ESBL14,NODE_25_length_743_cov_9.204545,misc,M_19,False,False,False,9.204545,743,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_26_length_700_cov_7.087260,ESBL14,NODE_26_length_700_cov_7.087260,misc,M_20,False,False,False,7.087260,700,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_28_length_610_cov_1.656315,ESBL14,NODE_28_length_610_cov_1.656315,misc,M_21,False,False,False,1.656315,610,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_27_length_610_cov_6.635611,ESBL14,NODE_27_length_610_cov_6.635611,misc,M_22,False,False,False,6.635611,610,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_29_length_533_cov_1.753695,ESBL14,NODE_29_length_533_cov_1.753695,misc,M_23,False,False,False,1.753695,533,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_30_length_523_cov_10.310606,ESBL14,NODE_30_length_523_cov_10.310606,misc,M_24,False,False,False,10.310606,523,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_31_length_510_cov_36.287206,ESBL14,NODE_31_length_510_cov_36.287206,misc,M_25,False,False,False,36.287206,510,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_32_length_490_cov_0.746556,ESBL14,NODE_32_length_490_cov_0.746556,misc,M_26,False,False,False,0.746556,490,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_33_length_398_cov_18.250923,ESBL14,NODE_33_length_398_cov_18.250923,misc,M_27,False,False,False,18.250923,398,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_34_length_368_cov_22.726141,ESBL14,NODE_34_length_368_cov_22.726141,misc,M_28,False,False,False,22.726141,368,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_35_length_274_cov_19.469388,ESBL14,NODE_35_length_274_cov_19.469388,misc,M_29,False,False,False,19.469388,274,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_36_length_255_cov_7.335938,ESBL14,NODE_36_length_255_cov_7.335938,misc,M_30,False,False,False,7.335938,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_37_length_224_cov_27.804124,ESBL14,NODE_37_length_224_cov_27.804124,misc,M_31,False,False,False,27.804124,224,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_38_length_128_cov_449.000000,ESBL14,NODE_38_length_128_cov_449.000000,misc,M_32,False,False,False,449.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_12_length_76478_cov_17.701039,ESBL14,NODE_12_length_76478_cov_17.701039,plasmid,P_0,True,False,False,17.701039,76478,"['IncFIA', 'IncFIB(AP001918)']",,,,,,,,,,22448..22810,13398..14079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_14_length_34492_cov_43.697599,ESBL14,NODE_14_length_34492_cov_43.697599,plasmid,P_1,True,False,False,43.697599,34492,['IncFIC(FII)'],,,,,,,,,,,,,,7915..8212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_15_length_33941_cov_7.032353,ESBL14,NODE_15_length_33941_cov_7.032353,plasmid,P_2,True,False,False,7.032353,33941,"['IncX4', 'Col(MG828)']",,,,3470..3622,,,,,,,,,,,,,,,,,,,,2041..2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_16_length_31516_cov_24.573322,ESBL14,NODE_16_length_31516_cov_24.573322,plasmid,P_3,True,True,False,24.573322,31516,"['blaCTX-M-14', 'IncFII']",,,,,,,,,,,,,,,30890..31150,,,,,,,,,,,,,,,,,,,,,24614..25489,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_1745372_cov_18.384241,ESBL13,NODE_1_length_1745372_cov_18.384241,chromosome,C_0,False,False,False,18.384241,1745372,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_2_length_1623552_cov_22.615388,ESBL13,NODE_2_length_1623552_cov_22.615388,chromosome,C_1,False,True,False,22.615388,1623552,['tet(34)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528277..528632,,,
NODE_3_length_810360_cov_17.953557,ESBL13,NODE_3_length_810360_cov_17.953557,misc,M_0,False,True,False,17.953557,810360,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495020..496252,,,,,,,,,,
NODE_4_length_472959_cov_22.738529,ESBL13,NODE_4_length_472959_cov_22.738529,misc,M_1,False,False,False,22.738529,472959,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_5_length_209829_cov_20.132345,ESBL13,NODE_5_length_209829_cov_20.132345,misc,M_2,False,False,False,20.132345,209829,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_6_length_163925_cov_20.158518,ESBL13,NODE_6_length_163925_cov_20.158518,misc,M_3,False,False,False,20.158518,163925,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_9_length_12091_cov_17.166667,ESBL13,NODE_9_length_12091_cov_17.166667,misc,M_4,False,False,False,17.166667,12091,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_10_length_4199_cov_78.162328,ESBL13,NODE_10_length_4199_cov_78.162328,misc,M_5,False,False,False,78.162328,4199,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_11_length_3675_cov_5.364994,ESBL13,NODE_11_length_3675_cov_5.364994,misc,M_6,False,False,False,5.364994,3675,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_12_length_537_cov_1.043902,ESBL13,NODE_12_length_537_cov_1.043902,misc,M_7,False,False,False,1.043902,537,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_13_length_532_cov_10.962963,ESBL13,NODE_13_length_532_cov_10.962963,misc,M_8,False,False,False,10.962963,532,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_14_length_516_cov_2.172237,ESBL13,NODE_14_length_516_cov_2.172237,misc,M_9,False,False,False,2.172237,516,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_15_length_481_cov_0.985876,ESBL13,NODE_15_length_481_cov_0.985876,misc,M_10,False,False,False,0.985876,481,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_16_length_261_cov_3.432836,ESBL13,NODE_16_length_261_cov_3.432836,misc,M_11,False,False,False,3.432836,261,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_17_length_239_cov_2.812500,ESBL13,NODE_17_length_239_cov_2.812500,misc,M_12,False,False,False,2.812500,239,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_19_length_238_cov_6.126126,ESBL13,NODE_19_length_238_cov_6.126126,misc,M_13,False,False,False,6.126126,238,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_21_length_238_cov_2.540541,ESBL13,NODE_21_length_238_cov_2.540541,misc,M_14,False,False,False,2.540541,238,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_18_length_238_cov_7.126126,ESBL13,NODE_18_length_238_cov_7.126126,misc,M_15,False,False,False,7.126126,238,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_20_length_238_cov_3.387387,ESBL13,NODE_20_length_238_cov_3.387387,misc,M_16,False,False,False,3.387387,238,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_22_length_234_cov_7.383178,ESBL13,NODE_22_length_234_cov_7.383178,misc,M_17,False,False,False,7.383178,234,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_23_length_234_cov_5.242991,ESBL13,NODE_23_length_234_cov_5.242991,misc,M_18,False,False,False,5.242991,234,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_24_length_234_cov_2.841121,ESBL13,NODE_24_length_234_cov_2.841121,misc,M_19,False,False,False,2.841121,234,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_26_length_233_cov_2.811321,ESBL13,NODE_26_length_233_cov_2.811321,misc,M_20,False,False,False,2.811321,233,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_25_length_233_cov_3.924528,ESBL13,NODE_25_length_233_cov_3.924528,misc,M_21,False,False,False,3.924528,233,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_28_length_226_cov_2.929293,ESBL13,NODE_28_length_226_cov_2.929293,misc,M_22,False,False,False,2.929293,226,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_27_length_226_cov_4.565657,ESBL13,NODE_27_length_226_cov_4.565657,misc,M_23,False,False,False,4.565657,226,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_29_length_218_cov_3.406593,ESBL13,NODE_29_length_218_cov_3.406593,misc,M_24,False,False,False,3.406593,218,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_30_length_211_cov_2.797619,ESBL13,NODE_30_length_211_cov_2.797619,misc,M_25,False,False,False,2.797619,211,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_31_length_132_cov_5.800000,ESBL13,NODE_31_length_132_cov_5.800000,misc,M_26,False,False,False,5.800000,132,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_32_length_131_cov_10.250000,ESBL13,NODE_32_length_131_cov_10.250000,misc,M_27,False,False,False,10.250000,131,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_33_length_128_cov_488.000000,ESBL13,NODE_33_length_128_cov_488.000000,misc,M_28,False,False,False,488.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_34_length_128_cov_13.000000,ESBL13,NODE_34_length_128_cov_13.000000,misc,M_29,False,False,False,13.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_7_length_109705_cov_13.245040,ESBL13,NODE_7_length_109705_cov_13.245040,plasmid,P_0,True,False,False,13.245040,109705,['IncFIB(pKPHS1)'],,,,,,,,,,,,,32750..33309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_8_length_59900_cov_23.841116,ESBL13,NODE_8_length_59900_cov_23.841116,plasmid,P_1,True,True,False,23.841116,59900,"['IncI1', 'blaCMY-42']",,,,,,,,,,,,,,,,,,36663..36799,,,,,,,,,,,,,,,,16298..17443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_1439992_cov_14.707545,ESBL12,NODE_1_length_1439992_cov_14.707545,chromosome,C_0,False,False,False,14.707545,1439992,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_2_length_990922_cov_20.781005,ESBL12,NODE_2_length_990922_cov_20.781005,misc,M_0,False,True,False,20.781005,990922,"['blaTEM-1B', ""aph(3')-Ia"", 'tet(D)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685286..686101,,,,,,,,,,,689423..690283,,,,,,,,,,,,,,,,,,,,687759..688943
NODE_3_length_818348_cov_15.896356,ESBL12,NODE_3_length_818348_cov_15.896356,misc,M_1,False,True,False,15.896356,818348,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556983..558215,,,,,,,,,,
NODE_4_length_792871_cov_17.726642,ESBL12,NODE_4_length_792871_cov_17.726642,misc,M_2,False,False,False,17.726642,792871,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_5_length_518777_cov_16.381151,ESBL12,NODE_5_length_518777_cov_16.381151,misc,M_3,False,False,False,16.381151,518777,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_6_length_265428_cov_16.538098,ESBL12,NODE_6_length_265428_cov_16.538098,misc,M_4,False,True,False,16.538098,265428,"[""ant(3'')-Ia"", 'dfrA1']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39645..40444,,,,,,,,,,,,,,,,,41110..41583,,,,,,,,,,,,,,,,
NODE_7_length_240681_cov_18.339604,ESBL12,NODE_7_length_240681_cov_18.339604,misc,M_5,False,True,False,18.339604,240681,['blaCTX-M-14b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228718..229593,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_9_length_138530_cov_14.064999,ESBL12,NODE_9_length_138530_cov_14.064999,misc,M_6,False,False,False,14.064999,138530,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
