,sample,header,label,name,replicon,resistance,circular,cov,len,genes,ARR-3,Col(BS512),Col(KPHS6),Col(MG828),Col(MGD2),Col156,Col8282,ColRNAI,IncB/O/K/Z,IncFIA,IncFIB(AP001918),IncFIB(pHCM2),IncFIB(pKPHS1),IncFIC(FII),IncFII,IncFII(29),IncFII(pRSB107),IncI1,IncN,IncQ1,IncR,IncX1,IncX3,IncX4,aac(3)-IIa,aac(3)-IId,aac(6')-Ib-cr,aadA1,aadA2,aadA5,aadA8b,ant(3'')-Ia,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-42,blaCTX-M-1,blaCTX-M-101,blaCTX-M-116,blaCTX-M-14,blaCTX-M-14b,blaCTX-M-15,blaCTX-M-156,blaCTX-M-27,blaCTX-M-8,blaOXA-1,blaTEM-104,blaTEM-105,blaTEM-141,blaTEM-1B,blaTEM-1C,blaTEM-52B,catA1,catB3,cmlA1,dfrA1,dfrA12,dfrA14,dfrA17,erm(B),lnu(F),mdf(A),mef(B),mph(A),p0111,sul1,sul2,sul3,tet(34),tet(A),tet(B),tet(D)
NODE_95_length_12411_cov_15.398730,ESBL08,NODE_95_length_12411_cov_15.398730,misc,M_92,False,False,False,15.398730,12411,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_96_length_11820_cov_12.828444,ESBL08,NODE_96_length_11820_cov_12.828444,misc,M_93,False,False,False,12.828444,11820,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_97_length_11510_cov_16.646315,ESBL08,NODE_97_length_11510_cov_16.646315,misc,M_94,False,True,False,16.646315,11510,['tet(B)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160..3365,
NODE_98_length_11282_cov_14.087674,ESBL08,NODE_98_length_11282_cov_14.087674,misc,M_95,False,False,False,14.087674,11282,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_99_length_11243_cov_13.250450,ESBL08,NODE_99_length_11243_cov_13.250450,misc,M_96,False,False,False,13.250450,11243,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_100_length_11197_cov_13.501987,ESBL08,NODE_100_length_11197_cov_13.501987,misc,M_97,False,False,False,13.501987,11197,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_101_length_10840_cov_20.999627,ESBL08,NODE_101_length_10840_cov_20.999627,misc,M_98,False,False,False,20.999627,10840,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_102_length_10776_cov_14.526716,ESBL08,NODE_102_length_10776_cov_14.526716,misc,M_99,False,False,False,14.526716,10776,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_103_length_10668_cov_12.521298,ESBL08,NODE_103_length_10668_cov_12.521298,misc,M_100,False,False,False,12.521298,10668,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_104_length_9873_cov_16.265442,ESBL08,NODE_104_length_9873_cov_16.265442,misc,M_101,False,False,False,16.265442,9873,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_105_length_8917_cov_20.470421,ESBL08,NODE_105_length_8917_cov_20.470421,misc,M_102,False,False,False,20.470421,8917,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_106_length_8908_cov_10.921877,ESBL08,NODE_106_length_8908_cov_10.921877,misc,M_103,False,False,False,10.921877,8908,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_107_length_8792_cov_11.862781,ESBL08,NODE_107_length_8792_cov_11.862781,misc,M_104,False,False,False,11.862781,8792,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_108_length_8572_cov_10.335938,ESBL08,NODE_108_length_8572_cov_10.335938,misc,M_105,False,False,False,10.335938,8572,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_109_length_8364_cov_13.790822,ESBL08,NODE_109_length_8364_cov_13.790822,misc,M_106,False,False,False,13.790822,8364,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_110_length_8282_cov_11.305702,ESBL08,NODE_110_length_8282_cov_11.305702,misc,M_107,False,False,False,11.305702,8282,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_111_length_8160_cov_10.646334,ESBL08,NODE_111_length_8160_cov_10.646334,misc,M_108,False,False,False,10.646334,8160,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_112_length_8140_cov_13.285162,ESBL08,NODE_112_length_8140_cov_13.285162,misc,M_109,False,False,False,13.285162,8140,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_113_length_7794_cov_16.895918,ESBL08,NODE_113_length_7794_cov_16.895918,misc,M_110,False,False,False,16.895918,7794,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_114_length_7568_cov_12.900820,ESBL08,NODE_114_length_7568_cov_12.900820,misc,M_111,False,False,False,12.900820,7568,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_115_length_7548_cov_15.721331,ESBL08,NODE_115_length_7548_cov_15.721331,misc,M_112,False,False,False,15.721331,7548,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_117_length_7391_cov_12.395512,ESBL08,NODE_117_length_7391_cov_12.395512,misc,M_113,False,False,False,12.395512,7391,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_118_length_7324_cov_9.623315,ESBL08,NODE_118_length_7324_cov_9.623315,misc,M_114,False,False,False,9.623315,7324,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_119_length_7323_cov_8.480823,ESBL08,NODE_119_length_7323_cov_8.480823,misc,M_115,False,False,False,8.480823,7323,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_120_length_7000_cov_11.094864,ESBL08,NODE_120_length_7000_cov_11.094864,misc,M_116,False,False,False,11.094864,7000,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_121_length_6989_cov_12.888808,ESBL08,NODE_121_length_6989_cov_12.888808,misc,M_117,False,False,False,12.888808,6989,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_122_length_6869_cov_16.628894,ESBL08,NODE_122_length_6869_cov_16.628894,misc,M_118,False,False,False,16.628894,6869,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_123_length_6823_cov_11.635454,ESBL08,NODE_123_length_6823_cov_11.635454,misc,M_119,False,False,False,11.635454,6823,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_124_length_6764_cov_9.666114,ESBL08,NODE_124_length_6764_cov_9.666114,misc,M_120,False,False,False,9.666114,6764,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_125_length_6591_cov_7.175743,ESBL08,NODE_125_length_6591_cov_7.175743,misc,M_121,False,False,False,7.175743,6591,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_126_length_6453_cov_11.497155,ESBL08,NODE_126_length_6453_cov_11.497155,misc,M_122,False,False,False,11.497155,6453,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_127_length_5895_cov_14.247920,ESBL08,NODE_127_length_5895_cov_14.247920,misc,M_123,False,False,False,14.247920,5895,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_128_length_5452_cov_17.082254,ESBL08,NODE_128_length_5452_cov_17.082254,misc,M_124,False,False,False,17.082254,5452,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_129_length_5289_cov_10.925029,ESBL08,NODE_129_length_5289_cov_10.925029,misc,M_125,False,False,False,10.925029,5289,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_130_length_5156_cov_10.972559,ESBL08,NODE_130_length_5156_cov_10.972559,misc,M_126,False,False,False,10.972559,5156,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_131_length_5077_cov_16.983030,ESBL08,NODE_131_length_5077_cov_16.983030,misc,M_127,False,False,False,16.983030,5077,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_132_length_5062_cov_20.272948,ESBL08,NODE_132_length_5062_cov_20.272948,misc,M_128,False,False,False,20.272948,5062,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_133_length_4906_cov_12.205482,ESBL08,NODE_133_length_4906_cov_12.205482,misc,M_129,False,False,False,12.205482,4906,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_134_length_4683_cov_9.046532,ESBL08,NODE_134_length_4683_cov_9.046532,misc,M_130,False,False,False,9.046532,4683,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_135_length_4369_cov_17.952852,ESBL08,NODE_135_length_4369_cov_17.952852,misc,M_131,False,False,False,17.952852,4369,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_136_length_4036_cov_11.554618,ESBL08,NODE_136_length_4036_cov_11.554618,misc,M_132,False,False,False,11.554618,4036,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_137_length_4028_cov_14.636503,ESBL08,NODE_137_length_4028_cov_14.636503,misc,M_133,False,False,False,14.636503,4028,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_138_length_3923_cov_21.229189,ESBL08,NODE_138_length_3923_cov_21.229189,misc,M_134,False,False,False,21.229189,3923,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_139_length_3910_cov_10.332540,ESBL08,NODE_139_length_3910_cov_10.332540,misc,M_135,False,False,False,10.332540,3910,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_141_length_3485_cov_14.490173,ESBL08,NODE_141_length_3485_cov_14.490173,misc,M_136,False,False,False,14.490173,3485,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_142_length_3415_cov_14.582725,ESBL08,NODE_142_length_3415_cov_14.582725,misc,M_137,False,True,False,14.582725,3415,['blaCTX-M-15'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870..2745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_143_length_3301_cov_18.367675,ESBL08,NODE_143_length_3301_cov_18.367675,misc,M_138,False,False,False,18.367675,3301,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_144_length_3164_cov_8.741192,ESBL08,NODE_144_length_3164_cov_8.741192,misc,M_139,False,False,False,8.741192,3164,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_145_length_3160_cov_139.059677,ESBL08,NODE_145_length_3160_cov_139.059677,misc,M_140,False,False,False,139.059677,3160,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_146_length_2849_cov_18.391256,ESBL08,NODE_146_length_2849_cov_18.391256,misc,M_141,False,True,False,18.391256,2849,['aac(3)-IIa'],,,,,,,,,,,,,,,,,,,,,,,,,168..1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_147_length_2626_cov_9.855542,ESBL08,NODE_147_length_2626_cov_9.855542,misc,M_142,False,False,False,9.855542,2626,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_148_length_2614_cov_4.970245,ESBL08,NODE_148_length_2614_cov_4.970245,misc,M_143,False,False,False,4.970245,2614,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_149_length_2609_cov_16.318292,ESBL08,NODE_149_length_2609_cov_16.318292,misc,M_144,False,False,False,16.318292,2609,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_150_length_2581_cov_71.249389,ESBL08,NODE_150_length_2581_cov_71.249389,misc,M_145,False,False,False,71.249389,2581,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_151_length_2524_cov_25.199833,ESBL08,NODE_151_length_2524_cov_25.199833,misc,M_146,False,False,False,25.199833,2524,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_152_length_2490_cov_2.570038,ESBL08,NODE_152_length_2490_cov_2.570038,misc,M_147,False,False,False,2.570038,2490,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_153_length_2439_cov_10.918253,ESBL08,NODE_153_length_2439_cov_10.918253,misc,M_148,False,True,False,10.918253,2439,"[""aac(6')-Ib-cr"", 'catB3', 'blaOXA-1']",,,,,,,,,,,,,,,,,,,,,,,,,,,1667..2266,,,,,,,,,,,,,,,,,,,706..1536,,,,,,,,124..568,,,,,,,,,,,,,,,,,,
NODE_154_length_2425_cov_3.235422,ESBL08,NODE_154_length_2425_cov_3.235422,misc,M_149,False,False,False,3.235422,2425,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_155_length_2419_cov_16.502182,ESBL08,NODE_155_length_2419_cov_16.502182,misc,M_150,False,False,False,16.502182,2419,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_156_length_2413_cov_8.671479,ESBL08,NODE_156_length_2413_cov_8.671479,misc,M_151,False,False,False,8.671479,2413,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_157_length_2360_cov_13.955217,ESBL08,NODE_157_length_2360_cov_13.955217,misc,M_152,False,False,False,13.955217,2360,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_158_length_2333_cov_3.276065,ESBL08,NODE_158_length_2333_cov_3.276065,misc,M_153,False,False,False,3.276065,2333,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_159_length_2292_cov_5.974134,ESBL08,NODE_159_length_2292_cov_5.974134,misc,M_154,False,False,False,5.974134,2292,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_160_length_2211_cov_11.327255,ESBL08,NODE_160_length_2211_cov_11.327255,misc,M_155,False,False,False,11.327255,2211,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_161_length_2198_cov_3.610816,ESBL08,NODE_161_length_2198_cov_3.610816,misc,M_156,False,False,False,3.610816,2198,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_162_length_2105_cov_11.034884,ESBL08,NODE_162_length_2105_cov_11.034884,misc,M_157,False,False,False,11.034884,2105,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_163_length_2089_cov_1.684506,ESBL08,NODE_163_length_2089_cov_1.684506,misc,M_158,False,False,False,1.684506,2089,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_164_length_2047_cov_7.954688,ESBL08,NODE_164_length_2047_cov_7.954688,misc,M_159,False,False,False,7.954688,2047,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_165_length_2039_cov_3.546025,ESBL08,NODE_165_length_2039_cov_3.546025,misc,M_160,False,False,False,3.546025,2039,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_166_length_1991_cov_75.361052,ESBL08,NODE_166_length_1991_cov_75.361052,misc,M_161,False,False,False,75.361052,1991,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_167_length_1988_cov_5.943579,ESBL08,NODE_167_length_1988_cov_5.943579,misc,M_162,False,False,False,5.943579,1988,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_168_length_1985_cov_14.633477,ESBL08,NODE_168_length_1985_cov_14.633477,misc,M_163,False,False,False,14.633477,1985,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_169_length_1922_cov_34.985515,ESBL08,NODE_169_length_1922_cov_34.985515,misc,M_164,False,False,False,34.985515,1922,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_170_length_1793_cov_22.439376,ESBL08,NODE_170_length_1793_cov_22.439376,misc,M_165,False,False,False,22.439376,1793,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_171_length_1784_cov_5.630658,ESBL08,NODE_171_length_1784_cov_5.630658,misc,M_166,False,False,False,5.630658,1784,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_172_length_1443_cov_35.785714,ESBL08,NODE_172_length_1443_cov_35.785714,misc,M_167,False,False,False,35.785714,1443,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_173_length_1425_cov_163.259630,ESBL08,NODE_173_length_1425_cov_163.259630,misc,M_168,False,False,False,163.259630,1425,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_174_length_1242_cov_2.426009,ESBL08,NODE_174_length_1242_cov_2.426009,misc,M_169,False,False,False,2.426009,1242,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_175_length_1153_cov_15.961014,ESBL08,NODE_175_length_1153_cov_15.961014,misc,M_170,False,False,False,15.961014,1153,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_176_length_1125_cov_10.606212,ESBL08,NODE_176_length_1125_cov_10.606212,misc,M_171,False,False,False,10.606212,1125,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_177_length_1091_cov_1.920124,ESBL08,NODE_177_length_1091_cov_1.920124,misc,M_172,False,False,False,1.920124,1091,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_178_length_1078_cov_18.785489,ESBL08,NODE_178_length_1078_cov_18.785489,misc,M_173,False,False,False,18.785489,1078,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_179_length_1077_cov_3.888421,ESBL08,NODE_179_length_1077_cov_3.888421,misc,M_174,False,False,False,3.888421,1077,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_181_length_1074_cov_3.487856,ESBL08,NODE_181_length_1074_cov_3.487856,misc,M_175,False,False,False,3.487856,1074,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_180_length_1074_cov_26.513200,ESBL08,NODE_180_length_1074_cov_26.513200,misc,M_176,False,False,False,26.513200,1074,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_182_length_997_cov_11.602299,ESBL08,NODE_182_length_997_cov_11.602299,misc,M_177,False,False,False,11.602299,997,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_183_length_987_cov_11.305814,ESBL08,NODE_183_length_987_cov_11.305814,misc,M_178,False,False,False,11.305814,987,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_184_length_981_cov_6.659251,ESBL08,NODE_184_length_981_cov_6.659251,misc,M_179,False,False,False,6.659251,981,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_185_length_971_cov_12.028436,ESBL08,NODE_185_length_971_cov_12.028436,misc,M_180,False,False,False,12.028436,971,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_186_length_947_cov_2.287805,ESBL08,NODE_186_length_947_cov_2.287805,misc,M_181,False,False,False,2.287805,947,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_187_length_932_cov_10.406211,ESBL08,NODE_187_length_932_cov_10.406211,misc,M_182,False,False,False,10.406211,932,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_188_length_925_cov_10.260652,ESBL08,NODE_188_length_925_cov_10.260652,misc,M_183,False,False,False,10.260652,925,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_189_length_915_cov_19.777919,ESBL08,NODE_189_length_915_cov_19.777919,misc,M_184,False,False,False,19.777919,915,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_190_length_914_cov_11.693774,ESBL08,NODE_190_length_914_cov_11.693774,misc,M_185,False,False,False,11.693774,914,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_191_length_894_cov_47.423729,ESBL08,NODE_191_length_894_cov_47.423729,misc,M_186,False,False,False,47.423729,894,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_192_length_835_cov_0.607345,ESBL08,NODE_192_length_835_cov_0.607345,misc,M_187,False,False,False,0.607345,835,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
